date,open,high,low,close,volume,outstanding_share,turnover
2015-07-06,3975.21,3975.21,3653.04,3775.91,83113926400.0,11804054579.0,7.041133692135227
2015-07-07,3654.78,3750.57,3585.4,3727.12,69881868800.0,11804054579.0,5.920158055209548
2015-07-08,3467.4,3599.25,3421.52,3507.19,68035692800.0,11804054579.0,5.763756202977821
2015-07-09,3432.45,3748.48,3373.54,3709.33,65691462400.0,11804054579.0,5.565160848787363
2015-07-10,3707.46,3959.22,3677.44,3877.8,58636422400.0,11804054579.0,4.9674814706734
2015-07-13,3918.99,4030.2,3858.64,3970.39,64348902400.0,11804054579.0,5.451423658653688
2015-07-14,3958.37,4035.44,3855.56,3924.49,67055878400.0,11804054579.0,5.680749606096852
2015-07-15,3874.97,3914.27,3741.25,3805.7,60130131200.0,11804054579.0,5.0940234813023055
2015-07-16,3758.5,3877.51,3688.44,3823.18,49225619200.0,11804054579.0,4.17022971814912
2015-07-17,3831.42,3994.48,3814.15,3957.35,48172627200.0,11804054579.0,4.081023759895308
2015-07-20,3948.42,4021.33,3927.12,3992.11,53910668800.0,11804054579.0,4.567131441082098
2015-07-21,3939.9,4041.82,3912.8,4017.68,50428803200.0,11804054579.0,4.27215944000423
2015-07-22,3996.43,4042.34,3960.86,4026.04,52073222400.0,11804054579.0,4.411469131347533
2015-07-23,4022.27,4132.61,4019.04,4123.92,56358598400.0,11804054579.0,4.774511844452562
2015-07-24,4124.76,4184.45,4044.83,4070.91,62742483200.0,11804054579.0,5.315333200138027
2015-07-27,3985.57,4051.16,3720.44,3725.56,55600326400.0,11804054579.0,4.710273578276717
2015-07-28,3573.14,3762.53,3537.36,3663.0,56333004800.0,11804054579.0,4.772343640313153
2015-07-29,3689.82,3792.07,3612.06,3789.17,43435209600.0,11804054579.0,3.6796855952592256
2015-07-30,3773.79,3844.37,3685.96,3705.77,45794323200.0,11804054579.0,3.879541804344956
2015-07-31,3655.67,3729.51,3620.16,3663.73,35095574400.0,11804054579.0,2.9731796108802118
2015-08-03,3614.99,3648.94,3549.5,3622.9,36396873600.0,11804054579.0,3.083421324122971
